"state","year","quarter","district","topuser_count","amount"
"haryana",2020,3,"mewat","2107221","5099537213"
"haryana",2020,3,"karnal","1955755","4578348863"
"haryana",2020,3,"rohtak","1740356","4643691558"
"haryana",2020,4,"gurugram","28192581","35629614077"
"haryana",2020,4,"faridabad","12149079","19603646063"
"haryana",2020,4,"rewari","4329508","8169865745"
"haryana",2020,4,"sonipat","3721622","9010603702"
"haryana",2020,4,"palwal","3692902","7333424919"
"haryana",2020,4,"hisar","3190398","8738948859"
"haryana",2020,4,"panipat","3059943","7874714736"
"haryana",2020,4,"mewat","2948645","7484819525"
"haryana",2020,4,"karnal","2527301","6152410696"
"haryana",2020,4,"jhajjar","2429140","5544973431"
"haryana",2021,1,"gurugram","31719830","39350276709"
"haryana",2021,1,"faridabad","12970900","21241648454"
"haryana",2021,1,"rewari","4385531","8303713647"
"haryana",2021,1,"sonipat","4353956","9992974986"
"haryana",2021,1,"palwal","3641453","7214450169"
"haryana",2021,1,"hisar","3294765","8859730937"
"haryana",2021,1,"panipat","3288095","7866864997"
"haryana",2021,1,"mewat","3236320","8671355565"
"haryana",2021,1,"karnal","2822406","6379825747"
"haryana",2021,1,"rohtak","2708295","6792159647"
"haryana",2021,2,"gurugram","32311326","39938868048"
"haryana",2021,2,"faridabad","14467773","23831325860"
"haryana",2021,2,"sonipat","5818055","12924700817"
"haryana",2021,2,"rewari","5377720","9762169803"
"haryana",2021,2,"panipat","4781725","10716524259"
"haryana",2021,2,"palwal","4765916","9533885153"
"haryana",2021,2,"hisar","4588374","11866795027"
"haryana",2021,2,"mewat","4011429","9985192716"
"haryana",2021,2,"rohtak","3586587","8769888645"
"haryana",2021,2,"karnal","3501189","7822099241"
"haryana",2021,3,"gurugram","47680658","55914389975"
"haryana",2021,3,"faridabad","19367342","30608591108"
"haryana",2021,3,"rewari","7225396","12146892238"
"haryana",2021,3,"sonipat","7173052","14357121850"
"haryana",2021,3,"panipat","6120958","12577188572"
"haryana",2021,3,"palwal","5875612","10372287086"
"haryana",2021,3,"hisar","5215891","12437366867"
"haryana",2021,3,"mewat","5054460","11174788501"
"haryana",2021,3,"rohtak","4615616","10168683402"
"haryana",2021,3,"karnal","4403307","8835919266"
"haryana",2021,4,"gurugram","56754843","69593103273"
"haryana",2021,4,"faridabad","23169872","38292223252"
"haryana",2021,4,"sonipat","8588386","18170993285"
"haryana",2021,4,"rewari","8487387","15492946893"
"haryana",2021,4,"panipat","7419868","16276012823"
"haryana",2021,4,"palwal","7384842","13860018395"
"haryana",2021,4,"mewat","6907605","14906046920"
"haryana",2021,4,"hisar","6193863","16081687128"
"haryana",2021,4,"rohtak","5544335","13098837016"
"haryana",2021,4,"karnal","5416815","11527031602"
"haryana",2022,1,"gurugram","63282822","77508209557"
"haryana",2022,1,"faridabad","25918817","42896865211"
"haryana",2022,1,"sonipat","9614092","19484490398"
"haryana",2022,1,"rewari","9346086","16678823765"
"haryana",2022,1,"panipat","9264902","19020193909"
"haryana",2022,1,"mewat","8788025","17806136969"
"haryana",2022,1,"palwal","8401353","15280812571"
"haryana",2022,1,"hisar","7216543","18068574001"
"haryana",2022,1,"rohtak","6268896","14421297234"
"haryana",2022,1,"karnal","6097787","12324299905"
"haryana",2022,2,"gurugram","79880852","92145454120"
"haryana",2022,2,"faridabad","30409719","48406473821"
"haryana",2022,2,"sonipat","11943138","22987659570"
"haryana",2022,2,"rewari","11224593","19046645608"
"haryana",2022,2,"panipat","10820296","21066063901"
"haryana",2022,2,"mewat","10609222","20575618596"
"haryana",2022,2,"palwal","9782307","17323076798"
"haryana",2022,2,"hisar","8798889","20864338832"
"haryana",2022,2,"rohtak","7714114","16685032555"
"haryana",2022,2,"karnal","7462000","14355989092"
"haryana",2022,3,"gurugram","87103856","99360193857"
"haryana",2022,3,"faridabad","31002825","46163415393"
"haryana",2022,3,"sonipat","16738938","29152136082"
"haryana",2022,3,"hisar","15314209","30005386061"
"haryana",2022,3,"panipat","13837300","24633921101"
"haryana",2022,3,"rewari","12015067","19436985213"
"haryana",2022,3,"palwal","11032395","17956834812"
"haryana",2022,3,"mewat","10832560","19134475751"
"haryana",2022,3,"rohtak","9939686","18965127888"
"haryana",2022,3,"karnal","9139842","16912349322"
"haryana",2022,4,"gurugram","92493335","107046551342"
"haryana",2022,4,"faridabad","33161524","49923713557"
"haryana",2022,4,"sonipat","17683407","32605509131"
"haryana",2022,4,"hisar","16862076","34368965297"
"haryana",2022,4,"rohtak","14350357","27248544247"
"haryana",2022,4,"rewari","13324092","22585777500"
"haryana",2022,4,"palwal","13114018","21856737362"
"haryana",2022,4,"panipat","12217738","23682687584"
"haryana",2022,4,"karnal","12214724","23383107604"
"haryana",2022,4,"mewat","11181774","20507941018"
"haryana",2023,1,"gurugram","139674963","149429170153"
"haryana",2023,1,"faridabad","53175744","76414257465"
"haryana",2023,1,"mewat","19821886","34386439914"
"haryana",2023,1,"rewari","19315925","31293744915"
"haryana",2023,1,"palwal","18488944","29954221651"
"haryana",2023,1,"sonipat","14926351","27671143422"
"haryana",2023,1,"hisar","13701000","30219366691"
"haryana",2023,1,"jhajjar","12217709","23051039608"
"haryana",2023,1,"panipat","10810722","20832156394"
"haryana",2023,1,"mahendragarh","9912656","20183169351"
"haryana",2023,2,"gurugram","168827725","167788722810"
"haryana",2023,2,"faridabad","62235387","82469498511"
"haryana",2023,2,"mewat","24567537","39427690839"
"haryana",2023,2,"rewari","23333100","34976781377"
"haryana",2023,2,"palwal","22095549","33459783079"
"haryana",2023,2,"sonipat","18352363","31280283056"
"haryana",2023,2,"hisar","16085808","33933659480"
"haryana",2023,2,"jhajjar","14793013","26202080272"
"haryana",2023,2,"panipat","13037367","23049537864"
"haryana",2023,2,"mahendragarh","12061191","22742640627"
"himachal-pradesh",2018,1,"solan","118881","146873607"
"himachal-pradesh",2018,1,"kangra","62061","83269925"
"himachal-pradesh",2018,1,"shimla","54161","84375527"
"himachal-pradesh",2018,1,"mandi","44169","50308276"
"himachal-pradesh",2018,1,"chamba","41138","69091184"
"himachal-pradesh",2018,1,"una","39070","48375222"
"himachal-pradesh",2018,1,"sirmaur","37721","43579534"
"himachal-pradesh",2018,1,"hamirpur","32709","37506250"
"himachal-pradesh",2018,1,"kullu","23978","36599343"
"himachal-pradesh",2018,1,"bilaspur","21880","20215587"
"himachal-pradesh",2018,2,"solan","166516","254576423"
"himachal-pradesh",2018,2,"kangra","97426","172859755"
"himachal-pradesh",2018,2,"shimla","82195","162202103"
"himachal-pradesh",2018,2,"mandi","58415","85994890"
"himachal-pradesh",2018,2,"chamba","55922","125825521"
"himachal-pradesh",2018,2,"sirmaur","53040","77059908"
"himachal-pradesh",2018,2,"una","51637","81025669"
"himachal-pradesh",2018,2,"hamirpur","41507","63207300"
"himachal-pradesh",2018,2,"kullu","39948","96624850"
"himachal-pradesh",2018,2,"bilaspur","30705","41392934"
"himachal-pradesh",2018,3,"solan","229164","373018057"
"himachal-pradesh",2018,3,"kangra","123560","243834957"
"himachal-pradesh",2018,3,"shimla","109765","261701779"
"himachal-pradesh",2018,3,"sirmaur","78762","124334577"
"himachal-pradesh",2018,3,"mandi","74604","128941896"
"himachal-pradesh",2018,3,"una","73766","150521417"
"himachal-pradesh",2018,3,"hamirpur","58022","90529572"
"himachal-pradesh",2018,3,"chamba","44858","190977335"
"himachal-pradesh",2018,3,"kullu","40813","95127773"
"himachal-pradesh",2018,3,"bilaspur","37993","56133327"
"himachal-pradesh",2018,4,"solan","347191","577618789"
"himachal-pradesh",2018,4,"kangra","187764","414603050"
"himachal-pradesh",2018,4,"shimla","156832","396860638"
"himachal-pradesh",2018,4,"sirmaur","122707","199344354"
"himachal-pradesh",2018,4,"una","110312","222928341"
"himachal-pradesh",2018,4,"mandi","109661","203827486"
"himachal-pradesh",2018,4,"hamirpur","76300","146948802"
"himachal-pradesh",2018,4,"kullu","64285","157752015"
"himachal-pradesh",2018,4,"chamba","63298","160650917"
"himachal-pradesh",2018,4,"bilaspur","51395","92955686"
"himachal-pradesh",2019,1,"solan","626201","733453989"
"himachal-pradesh",2019,1,"shimla","363648","708861957"
"himachal-pradesh",2019,1,"kangra","266655","478900507"
"himachal-pradesh",2019,1,"sirmaur","174812","238804558"
"himachal-pradesh",2019,1,"mandi","167637","287549708"
"himachal-pradesh",2019,1,"una","151550","232335415"
"himachal-pradesh",2019,1,"hamirpur","126323","189186708"
"himachal-pradesh",2019,1,"chamba","104811","170503559"
"himachal-pradesh",2019,1,"kullu","92009","187262819"
"himachal-pradesh",2019,1,"bilaspur","73141","109483746"
"himachal-pradesh",2019,2,"shimla","807095","1698682743"
"himachal-pradesh",2019,2,"solan","481957","783011938"
"himachal-pradesh",2019,2,"kangra","295433","591536935"
"himachal-pradesh",2019,2,"mandi","245467","464902889"
"himachal-pradesh",2019,2,"hamirpur","150149","270178390"
"himachal-pradesh",2019,2,"kullu","129068","331174039"
"himachal-pradesh",2019,2,"sirmaur","127208","220885810"
"himachal-pradesh",2019,2,"una","105685","189321648"
"himachal-pradesh",2019,2,"bilaspur","68748","128917342"
"himachal-pradesh",2019,2,"chamba","62922","128008869"
"himachal-pradesh",2019,3,"shimla","695970","1981429214"
"himachal-pradesh",2019,3,"solan","563580","919355818"
"himachal-pradesh",2019,3,"kangra","373339","645470163"
"himachal-pradesh",2019,3,"mandi","262386","545822137"
"himachal-pradesh",2019,3,"hamirpur","187716","301844559"
"himachal-pradesh",2019,3,"sirmaur","154972","258531497"
"himachal-pradesh",2019,3,"kullu","146216","316994314"
"himachal-pradesh",2019,3,"una","134630","227364592"
"himachal-pradesh",2019,3,"bilaspur","88416","142694744"
"himachal-pradesh",2019,3,"chamba","87489","151224161"
"himachal-pradesh",2019,4,"shimla","900252","2553513821"
"himachal-pradesh",2019,4,"solan","693523","1168760137"
"himachal-pradesh",2019,4,"kangra","492277","877780658"
"himachal-pradesh",2019,4,"mandi","332554","678830304"
"himachal-pradesh",2019,4,"hamirpur","258323","429776010"
"himachal-pradesh",2019,4,"kullu","204518","442222672"
"himachal-pradesh",2019,4,"sirmaur","190673","324766028"
"himachal-pradesh",2019,4,"una","173510","293924768"
"himachal-pradesh",2019,4,"bilaspur","114888","204391758"
"himachal-pradesh",2019,4,"chamba","111755","196209094"
"himachal-pradesh",2020,1,"shimla","1115491","2725598845"
"himachal-pradesh",2020,1,"solan","821088","1293083622"
"himachal-pradesh",2020,1,"kangra","569437","836283217"
"himachal-pradesh",2020,1,"mandi","357222","582031760"
"himachal-pradesh",2020,1,"hamirpur","247878","312050565"
"himachal-pradesh",2020,1,"kullu","245803","451467538"
"himachal-pradesh",2020,1,"sirmaur","240485","386990850"
"himachal-pradesh",2020,1,"una","208785","305641992"
"himachal-pradesh",2020,1,"bilaspur","144278","226926312"
"himachal-pradesh",2020,1,"chamba","139862","213171895"
"himachal-pradesh",2020,2,"shimla","1090361","2702081598"
"himachal-pradesh",2020,2,"solan","808170","1165900725"
"himachal-pradesh",2020,2,"kangra","800587","1148113745"
"himachal-pradesh",2020,2,"mandi","476844","764632317"
"himachal-pradesh",2020,2,"hamirpur","283099","412476793"
"himachal-pradesh",2020,2,"sirmaur","281385","405760137"
"himachal-pradesh",2020,2,"una","271636","407244006"
"himachal-pradesh",2020,2,"kullu","211730","311597475"
"himachal-pradesh",2020,2,"chamba","195242","282218982"
"himachal-pradesh",2020,2,"bilaspur","191375","284432330"
"himachal-pradesh",2020,3,"shimla","1285819","3273522194"
"himachal-pradesh",2020,3,"solan","1025251","1684944863"
"himachal-pradesh",2020,3,"kangra","874419","1454881899"
"himachal-pradesh",2020,3,"mandi","510105","917547335"
"himachal-pradesh",2020,3,"una","351065","649892232"
"himachal-pradesh",2020,3,"hamirpur","330684","570857451"
"himachal-pradesh",2020,3,"sirmaur","327646","558556838"
"himachal-pradesh",2020,3,"kullu","256926","493361636"
"himachal-pradesh",2020,3,"chamba","219469","362005462"
"himachal-pradesh",2020,3,"bilaspur","202526","342802525"
"himachal-pradesh",2020,4,"shimla","1481567","3532549313"
"himachal-pradesh",2020,4,"solan","1429031","2365446849"
"himachal-pradesh",2020,4,"kangra","1184008","2119401488"
"himachal-pradesh",2020,4,"mandi","671714","1247938156"
"himachal-pradesh",2020,4,"kullu","468786","964080437"
"himachal-pradesh",2020,4,"una","449443","882226488"
"himachal-pradesh",2020,4,"sirmaur","443100","785448896"
"himachal-pradesh",2020,4,"hamirpur","431123","781165089"
"himachal-pradesh",2020,4,"chamba","304032","507880011"
"himachal-pradesh",2020,4,"bilaspur","275513","518335917"
"himachal-pradesh",2021,1,"shimla","1871647","3621617005"
"himachal-pradesh",2021,1,"solan","1415611","2334165843"
"himachal-pradesh",2021,1,"kangra","1122291","2006571077"
"himachal-pradesh",2021,1,"mandi","659769","1258330266"
"himachal-pradesh",2021,1,"kullu","550514","1212317568"
"himachal-pradesh",2021,1,"una","490374","941158055"
"himachal-pradesh",2021,1,"sirmaur","451501","789668057"
"himachal-pradesh",2021,1,"hamirpur","416499","720857279"
"himachal-pradesh",2021,1,"chamba","273886","510880053"
"himachal-pradesh",2021,1,"bilaspur","256578","504967322"
"himachal-pradesh",2021,2,"shimla","2474329","4402623044"
"himachal-pradesh",2021,2,"solan","1658067","2575741415"
"himachal-pradesh",2021,2,"kangra","1399606","2443026330"
"himachal-pradesh",2021,2,"mandi","832152","1488270046"
"himachal-pradesh",2021,2,"una","634078","1174326755"
"himachal-pradesh",2021,2,"sirmaur","567339","922354065"
"himachal-pradesh",2021,2,"hamirpur","551934","946105070"
"himachal-pradesh",2021,2,"kullu","510109","966612055"
"himachal-pradesh",2021,2,"chamba","364270","617691720"
"himachal-pradesh",2021,2,"bilaspur","322915","613068902"
"himachal-pradesh",2021,3,"shimla","3421673","6296627880"
"himachal-pradesh",2021,3,"solan","2183306","3233240075"
"himachal-pradesh",2021,3,"kangra","1671112","2887492722"
"himachal-pradesh",2021,3,"mandi","945135","1753985904"
"himachal-pradesh",2021,3,"una","799861","1417386871"
"himachal-pradesh",2021,3,"kullu","730794","1573258668"
"himachal-pradesh",2021,3,"sirmaur","681413","1083275309"
"himachal-pradesh",2021,3,"hamirpur","626711","1085444383"
"himachal-pradesh",2021,3,"chamba","426381","769418423"
"himachal-pradesh",2021,3,"bilaspur","364475","689922524"
"himachal-pradesh",2021,4,"shimla","3957985","7356261502"
"himachal-pradesh",2021,4,"solan","2640011","3757890500"
"himachal-pradesh",2021,4,"kangra","2130139","3830143760"
"himachal-pradesh",2021,4,"mandi","1092862","2082662004"
"himachal-pradesh",2021,4,"kullu","1078809","2242410726"
"himachal-pradesh",2021,4,"una","1048351","1936766072"
"himachal-pradesh",2021,4,"sirmaur","847647","1363383254"
"himachal-pradesh",2021,4,"hamirpur","717321","1262408332"
"himachal-pradesh",2021,4,"chamba","507614","926400610"
"himachal-pradesh",2021,4,"bilaspur","430870","844889572"
"himachal-pradesh",2022,1,"shimla","4441906","7362840551"
"himachal-pradesh",2022,1,"solan","2993489","3959375876"
"himachal-pradesh",2022,1,"kangra","2261593","3907092916"
"himachal-pradesh",2022,1,"mandi","1201568","2151083002"
"himachal-pradesh",2022,1,"una","1164923","2030776989"
"himachal-pradesh",2022,1,"kullu","1100232","2108742823"
"himachal-pradesh",2022,1,"sirmaur","962227","1517999109"
"himachal-pradesh",2022,1,"hamirpur","751389","1264679769"
"himachal-pradesh",2022,1,"chamba","544135","943937757"
"himachal-pradesh",2022,1,"bilaspur","472169","885425010"
"himachal-pradesh",2022,2,"shimla","5875215","9396933042"
"himachal-pradesh",2022,2,"solan","3773789","4536385240"
"himachal-pradesh",2022,2,"kangra","2984544","4846014285"
"himachal-pradesh",2022,2,"kullu","1646598","3292385543"
"himachal-pradesh",2022,2,"mandi","1587222","2699997310"
"himachal-pradesh",2022,2,"una","1526243","2532127306"
"himachal-pradesh",2022,2,"sirmaur","1196118","1742899001"
"himachal-pradesh",2022,2,"hamirpur","1002506","1538456707"
"himachal-pradesh",2022,2,"chamba","727701","1229468817"
"himachal-pradesh",2022,2,"bilaspur","597379","1083546520"
"himachal-pradesh",2022,3,"shimla","8892834","13349267759"
"himachal-pradesh",2022,3,"solan","4064523","4837968887"
"himachal-pradesh",2022,3,"kangra","3342842","5121570351"
"himachal-pradesh",2022,3,"mandi","1666670","2648674301"
"himachal-pradesh",2022,3,"chamba","1270412","1872267056"
"himachal-pradesh",2022,3,"sirmaur","1266132","1769419418"
"himachal-pradesh",2022,3,"una","1233226","1928978518"
"himachal-pradesh",2022,3,"kullu","1202861","2235782785"
"himachal-pradesh",2022,3,"bilaspur","936750","1447420351"
"himachal-pradesh",2022,3,"hamirpur","934529","1398047775"
"himachal-pradesh",2022,4,"shimla","9603309","14161042550"
"himachal-pradesh",2022,4,"kangra","4885938","7430861889"
"himachal-pradesh",2022,4,"solan","4436709","5065290892"
"himachal-pradesh",2022,4,"kullu","2047414","3429997135"
"himachal-pradesh",2022,4,"mandi","1994054","3034367986"
"himachal-pradesh",2022,4,"sirmaur","1454224","1991999746"
"himachal-pradesh",2022,4,"una","1173607","1902311205"
"himachal-pradesh",2022,4,"hamirpur","1161191","1732021207"
"himachal-pradesh",2022,4,"chamba","831315","1292196672"
"himachal-pradesh",2022,4,"bilaspur","622642","1042618597"
"himachal-pradesh",2023,1,"solan","6697899","6853019754"
"himachal-pradesh",2023,1,"kangra","4812761","7112476385"
"himachal-pradesh",2023,1,"shimla","2868345","4482667951"
"himachal-pradesh",2023,1,"kullu","2582003","4254375692"
"himachal-pradesh",2023,1,"mandi","2270344","3447411380"
"himachal-pradesh",2023,1,"sirmaur","2191815","2793519379"
"himachal-pradesh",2023,1,"una","1664821","2572954200"
"himachal-pradesh",2023,1,"hamirpur","1563054","2230316339"
"himachal-pradesh",2023,1,"chamba","1245900","1739970763"
"himachal-pradesh",2023,1,"bilaspur","985356","1578749319"
"himachal-pradesh",2023,2,"solan","8225202","7869249175"
"himachal-pradesh",2023,2,"kangra","6314902","8889538215"
"himachal-pradesh",2023,2,"shimla","3935607","5853300872"
"himachal-pradesh",2023,2,"kullu","3547410","6190891236"
"himachal-pradesh",2023,2,"mandi","2832817","4073788943"
"himachal-pradesh",2023,2,"sirmaur","2641707","3153309362"
"himachal-pradesh",2023,2,"una","2008731","2891172648"
"himachal-pradesh",2023,2,"hamirpur","1880638","2572731185"
"himachal-pradesh",2023,2,"chamba","1664604","2251880400"
"himachal-pradesh",2023,2,"bilaspur","1211407","1839856400"
"jammu-&-kashmir",2018,1,"poonch","398963","509120439"
"jammu-&-kashmir",2018,1,"baramulla","83775","44215018"
"jammu-&-kashmir",2018,1,"jammu","81381","127452979"
"jammu-&-kashmir",2018,1,"anantnag","64478","24885721"
"jammu-&-kashmir",2018,1,"budgam","50748","36218454"
"jammu-&-kashmir",2018,1,"srinagar","47285","62676257"
"jammu-&-kashmir",2018,1,"bandipore","38208","11885514"
"jammu-&-kashmir",2018,1,"pulwama","35793","24777476"
"jammu-&-kashmir",2018,1,"kulgam","23587","9213671"
"jammu-&-kashmir",2018,1,"ganderbal","20571","9107650"
"jammu-&-kashmir",2018,2,"poonch","891298","1627868128"
"jammu-&-kashmir",2018,2,"baramulla","188100","100055918"
"jammu-&-kashmir",2018,2,"jammu","112434","232232788"
"jammu-&-kashmir",2018,2,"srinagar","92244","140893316"
"jammu-&-kashmir",2018,2,"budgam","89823","77122240"
"jammu-&-kashmir",2018,2,"anantnag","70838","43529509"
"jammu-&-kashmir",2018,2,"bandipore","64888","26799257"
"jammu-&-kashmir",2018,2,"pulwama","54034","53382826"
"jammu-&-kashmir",2018,2,"ganderbal","41415","24295330"
"jammu-&-kashmir",2018,2,"kulgam","30822","17711008"
"jammu-&-kashmir",2018,3,"poonch","1189512","2093062576"
"jammu-&-kashmir",2018,3,"baramulla","210619","195960360"
"jammu-&-kashmir",2018,3,"srinagar","154314","270405877"
"jammu-&-kashmir",2018,3,"jammu","145123","376452715"
"jammu-&-kashmir",2018,3,"bandipore","87129","60815663"
"jammu-&-kashmir",2018,3,"budgam","74691","120545227"
"jammu-&-kashmir",2018,3,"anantnag","69967","95642801"
"jammu-&-kashmir",2018,3,"pulwama","65491","93862000"
"jammu-&-kashmir",2018,3,"ganderbal","52136","55650498"
"jammu-&-kashmir",2018,3,"udhampur","37014","92258255"
"jammu-&-kashmir",2018,4,"poonch","1642053","2992752161"
"jammu-&-kashmir",2018,4,"jammu","226829","670989049"
"jammu-&-kashmir",2018,4,"srinagar","144970","329216330"
"jammu-&-kashmir",2018,4,"baramulla","109702","212164677"
"jammu-&-kashmir",2018,4,"anantnag","79193","110778791"
"jammu-&-kashmir",2018,4,"budgam","75940","175490226"
"jammu-&-kashmir",2018,4,"kathua","50640","115344936"
"jammu-&-kashmir",2018,4,"udhampur","50056","158443929"
"jammu-&-kashmir",2018,4,"kupwara","46637","155148130"
"jammu-&-kashmir",2018,4,"pulwama","43706","109777843"
"jammu-&-kashmir",2019,1,"poonch","1923655","2702486523"
"jammu-&-kashmir",2019,1,"jammu","336553","880021398"
"jammu-&-kashmir",2019,1,"srinagar","310516","595281413"
"jammu-&-kashmir",2019,1,"baramulla","164873","235373167"
"jammu-&-kashmir",2019,1,"budgam","141988","182507225"
"jammu-&-kashmir",2019,1,"anantnag","92467","115882662"
"jammu-&-kashmir",2019,1,"pulwama","73558","128624249"
"jammu-&-kashmir",2019,1,"kathua","65843","123437205"
"jammu-&-kashmir",2019,1,"kupwara","65813","158106447"
"jammu-&-kashmir",2019,1,"kulgam","64816","58528128"
"jammu-&-kashmir",2019,2,"srinagar","721517","1997435095"
"jammu-&-kashmir",2019,2,"jammu","532412","1521238564"
"jammu-&-kashmir",2019,2,"baramulla","150503","324305667"
"jammu-&-kashmir",2019,2,"budgam","118107","244724343"
"jammu-&-kashmir",2019,2,"anantnag","76968","176892917"
"jammu-&-kashmir",2019,2,"kupwara","75719","231219527"
"jammu-&-kashmir",2019,2,"pulwama","72486","192069086"
"jammu-&-kashmir",2019,2,"udhampur","70405","212612444"
"jammu-&-kashmir",2019,2,"kathua","62989","140667310"
"jammu-&-kashmir",2019,2,"rajouri","59741","189339489"
"jammu-&-kashmir",2019,3,"srinagar","329195","1391918064"
"jammu-&-kashmir",2019,3,"jammu","275239","885413983"
"jammu-&-kashmir",2019,3,"baramulla","55226","164311812"
"jammu-&-kashmir",2019,3,"udhampur","43153","135163023"
"jammu-&-kashmir",2019,3,"kathua","42083","90084616"
"jammu-&-kashmir",2019,3,"budgam","41566","114191268"
"jammu-&-kashmir",2019,3,"anantnag","39325","117282516"
"jammu-&-kashmir",2019,3,"kupwara","35301","118625723"
"jammu-&-kashmir",2019,3,"rajouri","34386","112169652"
"jammu-&-kashmir",2019,3,"pulwama","33089","104266798"
"jammu-&-kashmir",2019,4,"jammu","231238","928579096"
"jammu-&-kashmir",2019,4,"srinagar","117133","474222741"
"jammu-&-kashmir",2019,4,"kathua","28288","83151147"
"jammu-&-kashmir",2019,4,"udhampur","22103","91344412"
"jammu-&-kashmir",2019,4,"rajouri","15973","65942824"
"jammu-&-kashmir",2019,4,"samba","14817","53713327"
"jammu-&-kashmir",2019,4,"ramban","14088","49372162"
"jammu-&-kashmir",2019,4,"reasi","12986","43788338"
"jammu-&-kashmir",2019,4,"poonch","10130","37926599"
"jammu-&-kashmir",2019,4,"baramulla","8345","30863316"
"jammu-&-kashmir",2020,1,"jammu","363150","1275561406"
"jammu-&-kashmir",2020,1,"srinagar","127979","474473030"
"jammu-&-kashmir",2020,1,"kathua","48120","107171479"
"jammu-&-kashmir",2020,1,"udhampur","45339","137536252"
"jammu-&-kashmir",2020,1,"baramulla","38477","102651434"
"jammu-&-kashmir",2020,1,"budgam","32991","95338551"
"jammu-&-kashmir",2020,1,"samba","32933","90185246"
"jammu-&-kashmir",2020,1,"kupwara","29357","87388064"
"jammu-&-kashmir",2020,1,"rajouri","28561","88475365"
"jammu-&-kashmir",2020,1,"pulwama","26598","76212175"
"jammu-&-kashmir",2020,2,"jammu","819252","2746977182"
"jammu-&-kashmir",2020,2,"srinagar","440808","1810806888"
"jammu-&-kashmir",2020,2,"baramulla","139478","414666519"
"jammu-&-kashmir",2020,2,"udhampur","127419","319173115"
"jammu-&-kashmir",2020,2,"kathua","114835","227977780"
"jammu-&-kashmir",2020,2,"kupwara","114772","359166699"
"jammu-&-kashmir",2020,2,"budgam","112970","331830465"
"jammu-&-kashmir",2020,2,"rajouri","104655","305656997"
"jammu-&-kashmir",2020,2,"samba","92336","202733580"
"jammu-&-kashmir",2020,2,"pulwama","85402","271480261"
"jammu-&-kashmir",2020,3,"jammu","1266667","4876922229"
"jammu-&-kashmir",2020,3,"srinagar","461915","1879035427"
"jammu-&-kashmir",2020,3,"baramulla","183583","580425624"
"jammu-&-kashmir",2020,3,"kupwara","157369","516694658"
"jammu-&-kashmir",2020,3,"udhampur","154296","445180792"
"jammu-&-kashmir",2020,3,"budgam","148225","477023513"
"jammu-&-kashmir",2020,3,"anantnag","128022","403569858"
"jammu-&-kashmir",2020,3,"kathua","126283","311678208"
"jammu-&-kashmir",2020,3,"rajouri","125973","413621358"
"jammu-&-kashmir",2020,3,"pulwama","114833","372238070"
"jammu-&-kashmir",2020,4,"jammu","1776840","5696308275"
"jammu-&-kashmir",2020,4,"srinagar","731076","2177635782"
"jammu-&-kashmir",2020,4,"baramulla","412433","862594988"
"jammu-&-kashmir",2020,4,"kupwara","303474","721320071"
"jammu-&-kashmir",2020,4,"budgam","295461","692267476"
"jammu-&-kashmir",2020,4,"anantnag","282499","514346951"
"jammu-&-kashmir",2020,4,"udhampur","248906","646828971"
"jammu-&-kashmir",2020,4,"kathua","226360","463045666"
"jammu-&-kashmir",2020,4,"pulwama","219731","551823992"
"jammu-&-kashmir",2020,4,"rajouri","196713","567890457"
"jammu-&-kashmir",2021,1,"jammu","2651223","7421535966"
"jammu-&-kashmir",2021,1,"srinagar","1027161","2568956545"
"jammu-&-kashmir",2021,1,"baramulla","410535","785025037"
"jammu-&-kashmir",2021,1,"anantnag","317577","500687366"
"jammu-&-kashmir",2021,1,"budgam","314969","629196655"
"jammu-&-kashmir",2021,1,"kupwara","287414","651843635"
"jammu-&-kashmir",2021,1,"udhampur","253788","659211752"
"jammu-&-kashmir",2021,1,"kathua","245017","476737691"
"jammu-&-kashmir",2021,1,"pulwama","230547","506298793"
"jammu-&-kashmir",2021,1,"samba","201873","489544571"
"jammu-&-kashmir",2021,2,"jammu","3793205","10159766999"
"jammu-&-kashmir",2021,2,"srinagar","1529261","3491629170"
"jammu-&-kashmir",2021,2,"baramulla","558737","966623716"
"jammu-&-kashmir",2021,2,"anantnag","479956","717788809"
"jammu-&-kashmir",2021,2,"budgam","450138","822332974"
"jammu-&-kashmir",2021,2,"kupwara","408584","819478528"
"jammu-&-kashmir",2021,2,"udhampur","361814","841569040"
"jammu-&-kashmir",2021,2,"pulwama","332326","632761432"
"jammu-&-kashmir",2021,2,"kathua","329534","635043868"
"jammu-&-kashmir",2021,2,"samba","272944","627782720"
"jammu-&-kashmir",2021,3,"jammu","5192026","13867943226"
"jammu-&-kashmir",2021,3,"srinagar","2196468","5510884597"
"jammu-&-kashmir",2021,3,"baramulla","647847","1285810268"
"jammu-&-kashmir",2021,3,"anantnag","580106","938064508"
"jammu-&-kashmir",2021,3,"budgam","545818","1112797676"
"jammu-&-kashmir",2021,3,"kupwara","477130","1133802686"
"jammu-&-kashmir",2021,3,"udhampur","476615","1090587536"
"jammu-&-kashmir",2021,3,"kathua","399722","762622104"
"jammu-&-kashmir",2021,3,"pulwama","393629","826511580"
"jammu-&-kashmir",2021,3,"samba","352992","822873576"
"jammu-&-kashmir",2021,4,"jammu","6639541","16627649138"
"jammu-&-kashmir",2021,4,"srinagar","2900577","7232270069"
